Lab_Name,LabID,Project,Agency,SiteName,MLID,Date,SampleType,SampleDepth,SampleZone,CollectionProcedure,Taxon,AlgalDivision,NumberinStand,RankinStand,RelativeDensity,NaturalUnitsperML,CellperML,CellVolume(µ³/mL),Comments,Notes,stratum,shannon-wiener index,species evenness,species richness,total number of taxa in stand,taxon_grouped,Taxon,
Rushforth Phycology,SR180376,UTAH LAKE,DWQ,UTAH LAKE 1 MI NE OF LINCOLN POINT #03,4917710,8/9/2018,Total Phytoplankton,0.3M,Surface,Water column,Scenedesmus obtusus Meyen,Chlorophyta,,,0,,44.8,14336,,,,1.19,0.36,4.14,28,,,
Rushforth Phycology,SR180376,UTAH LAKE,DWQ,UTAH LAKE 1 MI NE OF LINCOLN POINT #03,4917710,8/9/2018,Total Phytoplankton,0.3M,Surface,Water column,Selenastrum species,Chlorophyta,,,0,,5.6,560,,,,1.19,0.36,4.14,28,,,
Rushforth Phycology,SR180376,UTAH LAKE,DWQ,UTAH LAKE 1 MI NE OF LINCOLN POINT #03,4917710,8/9/2018,Total Phytoplankton,0.3M,Surface,Water column,Unknown spherical chlorophyte 2,Chlorophyta,,,0,,2.8,1260,,,,1.19,0.36,4.14,28,,,
Rushforth Phycology,SR180376,UTAH LAKE,DWQ,UTAH LAKE 1 MI NE OF LINCOLN POINT #03,4917710,8/9/2018,Total Phytoplankton,0.3M,Surface,Water column,Unknown spherical chlorophyte 3,Chlorophyta,,,0,,36.4,2184,,,,1.19,0.36,4.14,28,,,
Rushforth Phycology,SR180376,UTAH LAKE,DWQ,UTAH LAKE 1 MI NE OF LINCOLN POINT #03,4917710,8/9/2018,Total Phytoplankton,0.3M,Surface,Water column,"Willea rectangularis (Braun) John, Wynne & Tsarenko (= Crucigenia rectangularis (Nägeli) Gay)",Chlorophyta,,,0,,184.8,14784,,,,1.19,0.36,4.14,28,,,
Rushforth Phycology,SR180378,UTAH LAKE,DWQ,UTAH LAKE  OUTSIDE ENTRANCE TO PROVO BAY,4917770,8/9/2018,Total Phytoplankton,0.30m,Surface,Water column,Ankistrodesmus arcuatus Korshikov (= Monoraphidium arcuatum (Korshikov) Hindák),Chlorophyta,,,0,,3108,202020,,,,0.45,0.12,3.03,38,,,
Rushforth Phycology,SR180378,UTAH LAKE,DWQ,UTAH LAKE  OUTSIDE ENTRANCE TO PROVO BAY,4917770,8/9/2018,Total Phytoplankton,0.30m,Surface,Water column,Aphanizomenon flosaquae Ralfs ex Bornet & Flahault,Cyanophyta,,,49.7,,992348,711513516,,,,0.45,0.12,3.03,38,,,
Rushforth Phycology,SR180378,UTAH LAKE,DWQ,UTAH LAKE  OUTSIDE ENTRANCE TO PROVO BAY,4917770,8/9/2018,Total Phytoplankton,0.30m,Surface,Water column,Aphanocapsa species,Cyanophyta,,,0.1,,39900,1077300,,,,0.45,0.12,3.03,38,,,
Rushforth Phycology,SR180378,UTAH LAKE,DWQ,UTAH LAKE  OUTSIDE ENTRANCE TO PROVO BAY,4917770,8/9/2018,Total Phytoplankton,0.30m,Surface,Water column,centric diatoms species,Bacillariophyta,,,0.1,,896,869120,,,,0.45,0.12,3.03,38,,,
Rushforth Phycology,SR180378,UTAH LAKE,DWQ,UTAH LAKE  OUTSIDE ENTRANCE TO PROVO BAY,4917770,8/9/2018,Total Phytoplankton,0.30m,Surface,Water column,centric diatoms species 2,Bacillariophyta,,,0.1,,4284,1071000,,,,0.45,0.12,3.03,38,,,
Rushforth Phycology,SR180378,UTAH LAKE,DWQ,UTAH LAKE  OUTSIDE ENTRANCE TO PROVO BAY,4917770,8/9/2018,Total Phytoplankton,0.30m,Surface,Water column,Closteriopsis longissima (Lemmermann) Lemmermann,Chlorophyta,,,0,,84,100800,,,,0.45,0.12,3.03,38,,,
Rushforth Phycology,SR180378,UTAH LAKE,DWQ,UTAH LAKE  OUTSIDE ENTRANCE TO PROVO BAY,4917770,8/9/2018,Total Phytoplankton,0.30m,Surface,Water column,Cryptomonas species,Cryptophyta,,,0.1,,140,719180,,,,0.45,0.12,3.03,38,,,
Rushforth Phycology,SR180378,UTAH LAKE,DWQ,UTAH LAKE  OUTSIDE ENTRANCE TO PROVO BAY,4917770,8/9/2018,Total Phytoplankton,0.30m,Surface,Water column,"Desmodesmus bicellularis (Chodat) An, Friedl & Hegewald",Chlorophyta,,,0,,1568,183456,,,,0.45,0.12,3.03,38,,,
Rushforth Phycology,SR180378,UTAH LAKE,DWQ,UTAH LAKE  OUTSIDE ENTRANCE TO PROVO BAY,4917770,8/9/2018,Total Phytoplankton,0.30m,Surface,Water column,Desmodesmus communis (Hegewald) Hegewald,Chlorophyta,,,0.1,,5936,1187200,,,,0.45,0.12,3.03,38,,,
Rushforth Phycology,SR180378,UTAH LAKE,DWQ,UTAH LAKE  OUTSIDE ENTRANCE TO PROVO BAY,4917770,8/9/2018,Total Phytoplankton,0.30m,Surface,Water column,Desmodesmus opoliensis var. mononensis (Chodat) Hedgewald,Chlorophyta,,,0,,448,120960,,,,0.45,0.12,3.03,38,,,
Rushforth Phycology,SR180378,UTAH LAKE,DWQ,UTAH LAKE  OUTSIDE ENTRANCE TO PROVO BAY,4917770,8/9/2018,Total Phytoplankton,0.30m,Surface,Water column,Desmodesmus species,Chlorophyta,,,0,,112,16800,,,,0.45,0.12,3.03,38,,,
Rushforth Phycology,SR180378,UTAH LAKE,DWQ,UTAH LAKE  OUTSIDE ENTRANCE TO PROVO BAY,4917770,8/9/2018,Total Phytoplankton,0.30m,Surface,Water column,Desmodesmus protuberans (Fritsch & Rich) Hegewald,Chlorophyta,,,0,,784,176400,,,,0.45,0.12,3.03,38,,,
Rushforth Phycology,SR180378,UTAH LAKE,DWQ,UTAH LAKE  OUTSIDE ENTRANCE TO PROVO BAY,4917770,8/9/2018,Total Phytoplankton,0.30m,Surface,Water column,"Dolichospermum circinalis (Brébisson) Wacklin, Hoffmann & Komárek (= Anabaena circinalis Rabenhorst)",Cyanophyta,,,3.2,,120540,45925740,,,,0.45,0.12,3.03,38,,,
Rushforth Phycology,SR180378,UTAH LAKE,DWQ,UTAH LAKE  OUTSIDE ENTRANCE TO PROVO BAY,4917770,8/9/2018,Total Phytoplankton,0.30m,Surface,Water column,Kirchneriella lunaris (Kirchner) Möbius (= Kirchneriella lunata Schmidle),Chlorophyta,,,0,,840,151200,,,,0.45,0.12,3.03,38,,,
Rushforth Phycology,SR180378,UTAH LAKE,DWQ,UTAH LAKE  OUTSIDE ENTRANCE TO PROVO BAY,4917770,8/9/2018,Total Phytoplankton,0.30m,Surface,Water column,Lepocinclis species,Euglenophyta,,,0,,84,504000,,,,0.45,0.12,3.03,38,,,
Rushforth Phycology,SR180378,UTAH LAKE,DWQ,UTAH LAKE  OUTSIDE ENTRANCE TO PROVO BAY,4917770,8/9/2018,Total Phytoplankton,0.30m,Surface,Water column,Merismopedia glauca (Ehrenberg) Kützing,Cyanophyta,,,0,,57288,286440,,,,0.45,0.12,3.03,38,,,
Rushforth Phycology,SR180378,UTAH LAKE,DWQ,UTAH LAKE  OUTSIDE ENTRANCE TO PROVO BAY,4917770,8/9/2018,Total Phytoplankton,0.30m,Surface,Water column,Monoraphidium contortum (Thuret) Komárková-Legnerová,Chlorophyta,,,0,,2464,160160,,,,0.45,0.12,3.03,38,,,
Rushforth Phycology,SR180378,UTAH LAKE,DWQ,UTAH LAKE  OUTSIDE ENTRANCE TO PROVO BAY,4917770,8/9/2018,Total Phytoplankton,0.30m,Surface,Water column,Monoraphidium convolutum (Corda) Komárková-Legnerová (= Ankistrodesmus convolutus Corda),Chlorophyta,,,0,,784,43904,,,,0.45,0.12,3.03,38,,,
Rushforth Phycology,SR180378,UTAH LAKE,DWQ,UTAH LAKE  OUTSIDE ENTRANCE TO PROVO BAY,4917770,8/9/2018,Total Phytoplankton,0.30m,Surface,Water column,Nephrocitium limneticum (Smith) Smith,Chlorophyta,,,0,,560,128800,,,,0.45,0.12,3.03,38,,,
Rushforth Phycology,SR180378,UTAH LAKE,DWQ,UTAH LAKE  OUTSIDE ENTRANCE TO PROVO BAY,4917770,8/9/2018,Total Phytoplankton,0.30m,Surface,Water column,Nephrocytium species,Chlorophyta,,,0,,140,25340,,,,0.45,0.12,3.03,38,,,
Rushforth Phycology,SR180378,UTAH LAKE,DWQ,UTAH LAKE  OUTSIDE ENTRANCE TO PROVO BAY,4917770,8/9/2018,Total Phytoplankton,0.30m,Surface,Water column,Oocystis ellipticus West,Chlorophyta,,,0,,84,12600,,,,0.45,0.12,3.03,38,,,
Rushforth Phycology,SR180378,UTAH LAKE,DWQ,UTAH LAKE  OUTSIDE ENTRANCE TO PROVO BAY,4917770,8/9/2018,Total Phytoplankton,0.30m,Surface,Water column,Oocystis species,Chlorophyta,,,0.1,,1624,779520,,,,0.45,0.12,3.03,38,,,
Rushforth Phycology,SR180378,UTAH LAKE,DWQ,UTAH LAKE  OUTSIDE ENTRANCE TO PROVO BAY,4917770,8/9/2018,Total Phytoplankton,0.30m,Surface,Water column,Oocystis borgei Snow,Chlorophyta,,,0,,672,398496,,,,0.45,0.12,3.03,38,,,
Rushforth Phycology,SR180378,UTAH LAKE,DWQ,UTAH LAKE  OUTSIDE ENTRANCE TO PROVO BAY,4917770,8/9/2018,Total Phytoplankton,0.30m,Surface,Water column,"Pectinodesmus pectinatus (Meyen) E.Hegewald, M.Wolf, Al.Keller, Friedl & Krienitz (= Acutodesmus pectinatus (Meyen) Tsarenko)",Chlorophyta,,,0,,336,84000,,,,0.45,0.12,3.03,38,,,
Rushforth Phycology,SR180378,UTAH LAKE,DWQ,UTAH LAKE  OUTSIDE ENTRANCE TO PROVO BAY,4917770,8/9/2018,Total Phytoplankton,0.30m,Surface,Water column,Pediastrum duplex Meyen (= Pediastrum duplex var. clathratum Meyen),Chlorophyta,,,0.2,,6216,3014760,,,,0.45,0.12,3.03,38,,,
Rushforth Phycology,SR180378,UTAH LAKE,DWQ,UTAH LAKE  OUTSIDE ENTRANCE TO PROVO BAY,4917770,8/9/2018,Total Phytoplankton,0.30m,Surface,Water column,Pediastrum angulosum Ehrenberg ex Meneghini,Chlorophyta,,,0.2,,6731.2,3372331.2,,,,0.45,0.12,3.03,38,,,
Rushforth Phycology,SR180378,UTAH LAKE,DWQ,UTAH LAKE  OUTSIDE ENTRANCE TO PROVO BAY,4917770,8/9/2018,Total Phytoplankton,0.30m,Surface,Water column,pennate diatoms,Bacillariophyta,,,45.9,,525588,656985000,,,,0.45,0.12,3.03,38,,,
Rushforth Phycology,SR180378,UTAH LAKE,DWQ,UTAH LAKE  OUTSIDE ENTRANCE TO PROVO BAY,4917770,8/9/2018,Total Phytoplankton,0.30m,Surface,Water column,Peridinium species,Dinophyta,,,0,,28,131600,,,,0.45,0.12,3.03,38,,,
Rushforth Phycology,SR180378,UTAH LAKE,DWQ,UTAH LAKE  OUTSIDE ENTRANCE TO PROVO BAY,4917770,8/9/2018,Total Phytoplankton,0.30m,Surface,Water column,Phormidium species 3,Cyanophyta,,,0.1,,2576,798560,,,,0.45,0.12,3.03,38,,,
Rushforth Phycology,SR180378,UTAH LAKE,DWQ,UTAH LAKE  OUTSIDE ENTRANCE TO PROVO BAY,4917770,8/9/2018,Total Phytoplankton,0.30m,Surface,Water column,Pseudanabaena species,Cyanophyta,,,0,,2520,32760,,,,0.45,0.12,3.03,38,,,
Rushforth Phycology,SR180378,UTAH LAKE,DWQ,UTAH LAKE  OUTSIDE ENTRANCE TO PROVO BAY,4917770,8/9/2018,Total Phytoplankton,0.30m,Surface,Water column,Tetradesmus dimorphus (Turpin) Wynne (= Acutodesmus dimorphus (Turpin) Tsarenko),Chlorophyta,,,0,,336,104160,,,,0.45,0.12,3.03,38,,,
Rushforth Phycology,SR180378,UTAH LAKE,DWQ,UTAH LAKE  OUTSIDE ENTRANCE TO PROVO BAY,4917770,8/9/2018,Total Phytoplankton,0.30m,Surface,Water column,Tetradesmus lagerheimii Wynne & Guiry (= Acutodesmus acuminatus (Lagerheim); Scenedesmus dimorphus (Turpin) Kützing)) Tsarenko),Chlorophyta,,,0.1,,5476.8,1588272,,,,0.45,0.12,3.03,38,,,
Rushforth Phycology,SR180378,UTAH LAKE,DWQ,UTAH LAKE  OUTSIDE ENTRANCE TO PROVO BAY,4917770,8/9/2018,Total Phytoplankton,0.30m,Surface,Water column,Tetraëdron trigonum (Nägeli) Hansgirg,Chlorophyta,,,0,,420,218400,,,,0.45,0.12,3.03,38,,,
Rushforth Phycology,SR180378,UTAH LAKE,DWQ,UTAH LAKE  OUTSIDE ENTRANCE TO PROVO BAY,4917770,8/9/2018,Total Phytoplankton,0.30m,Surface,Water column,Tetraëdron caudatum (Corda) Hansgirg,Chlorophyta,,,0,,420,63000,,,,0.45,0.12,3.03,38,,,
Rushforth Phycology,SR180378,UTAH LAKE,DWQ,UTAH LAKE  OUTSIDE ENTRANCE TO PROVO BAY,4917770,8/9/2018,Total Phytoplankton,0.30m,Surface,Water column,Unknown dinoflagellate,Dinophyta,,,0,,28,33600,,,,0.45,0.12,3.03,38,,,
Rushforth Phycology,SR180378,UTAH LAKE,DWQ,UTAH LAKE  OUTSIDE ENTRANCE TO PROVO BAY,4917770,8/9/2018,Total Phytoplankton,0.30m,Surface,Water column,Unknown spherical chlorophyte,Chlorophyta,,,0,,84,58800,,,,0.45,0.12,3.03,38,,,
Rushforth Phycology,SR180378,UTAH LAKE,DWQ,UTAH LAKE  OUTSIDE ENTRANCE TO PROVO BAY,4917770,8/9/2018,Total Phytoplankton,0.30m,Surface,Water column,Unknown spherical chlorophyte 2,Chlorophyta,,,0,,588,264600,,,,0.45,0.12,3.03,38,,,
Rushforth Phycology,SR180378,UTAH LAKE,DWQ,UTAH LAKE  OUTSIDE ENTRANCE TO PROVO BAY,4917770,8/9/2018,Total Phytoplankton,0.30m,Surface,Water column,Unknown spherical chlorophyte 3,Chlorophyta,,,0,,1204,72240,,,,0.45,0.12,3.03,38,,,
Rushforth Phycology,SR180379,UTAH LAKE,DWQ,UTAH LAKE 1 MILE WEST OF PROVO MARINA,4917390,8/9/2018,Total Phytoplankton,0.2M,Surface,Water column,Ankistrodesmus arcuatus Korshikov (= Monoraphidium arcuatum (Korshikov) Hindák),Chlorophyta,,,0,,313.6,20384,,,,1.29,0.39,2.89,27,,,
Rushforth Phycology,SR180379,UTAH LAKE,DWQ,UTAH LAKE 1 MILE WEST OF PROVO MARINA,4917390,8/9/2018,Total Phytoplankton,0.2M,Surface,Water column,Aphanizomenon flosaquae Ralfs ex Bornet & Flahault,Cyanophyta,,,93.8,,577382.4,303125760,,,,1.29,0.39,2.89,27,,,
Rushforth Phycology,SR180379,UTAH LAKE,DWQ,UTAH LAKE 1 MILE WEST OF PROVO MARINA,4917390,8/9/2018,Total Phytoplankton,0.2M,Surface,Water column,Aphanocapsa species,Cyanophyta,,,0.1,,12768,344736,,,,1.29,0.39,2.89,27,,,
Rushforth Phycology,SR180379,UTAH LAKE,DWQ,UTAH LAKE 1 MILE WEST OF PROVO MARINA,4917390,8/9/2018,Total Phytoplankton,0.2M,Surface,Water column,Aulacoseira granulata (Ehrenberg) Simonsen (= Melosira granulata (Ehrenberg) Ralfs),Bacillariophyta,,,0,,179.2,104652.8,,,,1.29,0.39,2.89,27,,,
Rushforth Phycology,SR180379,UTAH LAKE,DWQ,UTAH LAKE 1 MILE WEST OF PROVO MARINA,4917390,8/9/2018,Total Phytoplankton,0.2M,Surface,Water column,centric diatoms species,Bacillariophyta,,,0,,67.2,65184,,,,1.29,0.39,2.89,27,,,
Rushforth Phycology,SR180379,UTAH LAKE,DWQ,UTAH LAKE 1 MILE WEST OF PROVO MARINA,4917390,8/9/2018,Total Phytoplankton,0.2M,Surface,Water column,centric diatoms species 2,Bacillariophyta,,,0,,89.6,22400,,,,1.29,0.39,2.89,27,,,
Rushforth Phycology,SR180379,UTAH LAKE,DWQ,UTAH LAKE 1 MILE WEST OF PROVO MARINA,4917390,8/9/2018,Total Phytoplankton,0.2M,Surface,Water column,Ceratium hirundinella (Müller) Dujardin,Dinophyta,,,0.7,,89.6,2151833.6,,,,1.29,0.39,2.89,27,,,
Rushforth Phycology,SR180379,UTAH LAKE,DWQ,UTAH LAKE 1 MILE WEST OF PROVO MARINA,4917390,8/9/2018,Total Phytoplankton,0.2M,Surface,Water column,"Crucigeniella crucifera (Wolle) Komárek (= Crucigenia cruciata Schmidle, Crucigenia crucifera (Wolle) Collins)",Chlorophyta,,,0,,179.2,51968,,,,1.29,0.39,2.89,27,,,
Rushforth Phycology,SR180379,UTAH LAKE,DWQ,UTAH LAKE 1 MILE WEST OF PROVO MARINA,4917390,8/9/2018,Total Phytoplankton,0.2M,Surface,Water column,Desmodesmus communis (Hegewald) Hegewald,Chlorophyta,,,0.1,,1254.4,250880,,,,1.29,0.39,2.89,27,,,
Rushforth Phycology,SR180379,UTAH LAKE,DWQ,UTAH LAKE 1 MILE WEST OF PROVO MARINA,4917390,8/9/2018,Total Phytoplankton,0.2M,Surface,Water column,"Dolichospermum circinalis (Brébisson) Wacklin, Hoffmann & Komárek (= Anabaena circinalis Rabenhorst)",Cyanophyta,,,3.6,,23990.4,11539382.4,,,,1.29,0.39,2.89,27,,,
Rushforth Phycology,SR180379,UTAH LAKE,DWQ,UTAH LAKE 1 MILE WEST OF PROVO MARINA,4917390,8/9/2018,Total Phytoplankton,0.2M,Surface,Water column,Kirchneriella lunaris (Kirchner) Möbius (= Kirchneriella lunata Schmidle),Chlorophyta,,,0,,403.2,72576,,,,1.29,0.39,2.89,27,,,
Rushforth Phycology,SR180379,UTAH LAKE,DWQ,UTAH LAKE 1 MILE WEST OF PROVO MARINA,4917390,8/9/2018,Total Phytoplankton,0.2M,Surface,Water column,Merismopedia glauca (Ehrenberg) Kützing,Cyanophyta,,,0,,27776,138880,,,,1.29,0.39,2.89,27,,,
Rushforth Phycology,SR180379,UTAH LAKE,DWQ,UTAH LAKE 1 MILE WEST OF PROVO MARINA,4917390,8/9/2018,Total Phytoplankton,0.2M,Surface,Water column,Nephrocitium limneticum (Smith) Smith,Chlorophyta,,,0,,179.2,41216,,,,1.29,0.39,2.89,27,,,
Rushforth Phycology,SR180379,UTAH LAKE,DWQ,UTAH LAKE 1 MILE WEST OF PROVO MARINA,4917390,8/9/2018,Total Phytoplankton,0.2M,Surface,Water column,Oocystis ellipticus West,Chlorophyta,,,0,,134.4,20160,,,,1.29,0.39,2.89,27,,,
Rushforth Phycology,SR180379,UTAH LAKE,DWQ,UTAH LAKE 1 MILE WEST OF PROVO MARINA,4917390,8/9/2018,Total Phytoplankton,0.2M,Surface,Water column,Oocystis species,Chlorophyta,,,0.1,,896,430080,,,,1.29,0.39,2.89,27,,,
Rushforth Phycology,SR180379,UTAH LAKE,DWQ,UTAH LAKE 1 MILE WEST OF PROVO MARINA,4917390,8/9/2018,Total Phytoplankton,0.2M,Surface,Water column,Oocystis borgei Snow,Chlorophyta,,,0,,179.2,106265.6,,,,1.29,0.39,2.89,27,,,
Rushforth Phycology,SR180379,UTAH LAKE,DWQ,UTAH LAKE 1 MILE WEST OF PROVO MARINA,4917390,8/9/2018,Total Phytoplankton,0.2M,Surface,Water column,Pediastrum duplex Meyen (= Pediastrum duplex var. clathratum Meyen),Chlorophyta,,,0.1,,896,434560,,,,1.29,0.39,2.89,27,,,
Rushforth Phycology,SR180379,UTAH LAKE,DWQ,UTAH LAKE 1 MILE WEST OF PROVO MARINA,4917390,8/9/2018,Total Phytoplankton,0.2M,Surface,Water column,Pediastrum angulosum Ehrenberg ex Meneghini,Chlorophyta,,,0,,179.2,89779.2,,,,1.29,0.39,2.89,27,,,
Rushforth Phycology,SR180379,UTAH LAKE,DWQ,UTAH LAKE 1 MILE WEST OF PROVO MARINA,4917390,8/9/2018,Total Phytoplankton,0.2M,Surface,Water column,pennate diatoms,Bacillariophyta,,,0.8,,2195.2,2744000,,,,1.29,0.39,2.89,27,,,
Rushforth Phycology,SR180379,UTAH LAKE,DWQ,UTAH LAKE 1 MILE WEST OF PROVO MARINA,4917390,8/9/2018,Total Phytoplankton,0.2M,Surface,Water column,Planktothrix species,Cyanophyta,,,0.2,,3808,628320,,,,1.29,0.39,2.89,27,,,
Rushforth Phycology,SR180379,UTAH LAKE,DWQ,UTAH LAKE 1 MILE WEST OF PROVO MARINA,4917390,8/9/2018,Total Phytoplankton,0.2M,Surface,Water column,Scenedesmus obtusus Meyen,Chlorophyta,,,0.1,,716.8,229376,,,,1.29,0.39,2.89,27,,,
Rushforth Phycology,SR180379,UTAH LAKE,DWQ,UTAH LAKE 1 MILE WEST OF PROVO MARINA,4917390,8/9/2018,Total Phytoplankton,0.2M,Surface,Water column,Tetradesmus lagerheimii Wynne & Guiry (= Acutodesmus acuminatus (Lagerheim); Scenedesmus dimorphus (Turpin) Kützing)) Tsarenko),Chlorophyta,,,0,,537.6,155904,,,,1.29,0.39,2.89,27,,,
Rushforth Phycology,SR180379,UTAH LAKE,DWQ,UTAH LAKE 1 MILE WEST OF PROVO MARINA,4917390,8/9/2018,Total Phytoplankton,0.2M,Surface,Water column,Unknown colonial chlorophyte,Chlorophyta,,,0,,358.4,106086.4,,,,1.29,0.39,2.89,27,,,
Rushforth Phycology,SR180379,UTAH LAKE,DWQ,UTAH LAKE 1 MILE WEST OF PROVO MARINA,4917390,8/9/2018,Total Phytoplankton,0.2M,Surface,Water column,Unknown dinoflagellate,Dinophyta,,,0,,44.8,53760,,,,1.29,0.39,2.89,27,,,
Rushforth Phycology,SR180379,UTAH LAKE,DWQ,UTAH LAKE 1 MILE WEST OF PROVO MARINA,4917390,8/9/2018,Total Phytoplankton,0.2M,Surface,Water column,Unknown spherical chlorophyte 2,Chlorophyta,,,0,,224,100800,,,,1.29,0.39,2.89,27,,,
Rushforth Phycology,SR180379,UTAH LAKE,DWQ,UTAH LAKE 1 MILE WEST OF PROVO MARINA,4917390,8/9/2018,Total Phytoplankton,0.2M,Surface,Water column,Unknown spherical chlorophyte 3,Chlorophyta,,,0,,179.2,10752,,,,1.29,0.39,2.89,27,,,
Rushforth Phycology,SR180379,UTAH LAKE,DWQ,UTAH LAKE 1 MILE WEST OF PROVO MARINA,4917390,8/9/2018,Total Phytoplankton,0.2M,Surface,Water column,"Willea rectangularis (Braun) John, Wynne & Tsarenko (= Crucigenia rectangularis (Nägeli) Gay)",Chlorophyta,,,0,,716.8,57344,,,,1.29,0.39,2.89,27,,,
Rushforth Phycology,SR180380,UTAH LAKE,DWQ,UTAH LAKE 3 MI WNW OF LINCOLN BEACH,4917500,8/9/2018,Total Phytoplankton,0.2M,Surface,Water column,Ankistrodesmus arcuatus Korshikov (= Monoraphidium arcuatum (Korshikov) Hindák),Chlorophyta,,,0,,89.6,5824,,,,1.1,0.37,2.27,20,,,
Rushforth Phycology,SR180380,UTAH LAKE,DWQ,UTAH LAKE 3 MI WNW OF LINCOLN BEACH,4917500,8/9/2018,Total Phytoplankton,0.2M,Surface,Water column,Ankistrodesmus falcatus (Corda) Ralfs,Chlorophyta,,,0,,224,12768,,,,1.1,0.37,2.27,20,,,
Rushforth Phycology,SR180380,UTAH LAKE,DWQ,UTAH LAKE 3 MI WNW OF LINCOLN BEACH,4917500,8/9/2018,Total Phytoplankton,0.2M,Surface,Water column,Aphanizomenon flosaquae Ralfs ex Bornet & Flahault,Cyanophyta,,,86.7,,557491.2,267595776,,,,1.1,0.37,2.27,20,,,
Rushforth Phycology,SR180380,UTAH LAKE,DWQ,UTAH LAKE 3 MI WNW OF LINCOLN BEACH,4917500,8/9/2018,Total Phytoplankton,0.2M,Surface,Water column,Aphanocapsa species,Cyanophyta,,,0.1,,12768,344736,,,,1.1,0.37,2.27,20,,,
Rushforth Phycology,SR180380,UTAH LAKE,DWQ,UTAH LAKE 3 MI WNW OF LINCOLN BEACH,4917500,8/9/2018,Total Phytoplankton,0.2M,Surface,Water column,Ceratium hirundinella (Müller) Dujardin,Dinophyta,,,4.5,,582.4,13986918.4,,,,1.1,0.37,2.27,20,,,
Rushforth Phycology,SR180380,UTAH LAKE,DWQ,UTAH LAKE 3 MI WNW OF LINCOLN BEACH,4917500,8/9/2018,Total Phytoplankton,0.2M,Surface,Water column,"Desmodesmus bicellularis (Chodat) An, Friedl & Hegewald",Chlorophyta,,,0,,89.6,10483.2,,,,1.1,0.37,2.27,20,,,
Rushforth Phycology,SR180380,UTAH LAKE,DWQ,UTAH LAKE 3 MI WNW OF LINCOLN BEACH,4917500,8/9/2018,Total Phytoplankton,0.2M,Surface,Water column,Desmodesmus communis (Hegewald) Hegewald,Chlorophyta,,,0,,179.2,35840,,,,1.1,0.37,2.27,20,,,
Rushforth Phycology,SR180380,UTAH LAKE,DWQ,UTAH LAKE 3 MI WNW OF LINCOLN BEACH,4917500,8/9/2018,Total Phytoplankton,0.2M,Surface,Water column,"Dolichospermum circinalis (Brébisson) Wacklin, Hoffmann & Komárek (= Anabaena circinalis Rabenhorst)",Cyanophyta,,,3.9,,28470.4,11986038.4,,,,1.1,0.37,2.27,20,,,
Rushforth Phycology,SR180380,UTAH LAKE,DWQ,UTAH LAKE 3 MI WNW OF LINCOLN BEACH,4917500,8/9/2018,Total Phytoplankton,0.2M,Surface,Water column,Kirchneriella lunaris (Kirchner) Möbius (= Kirchneriella lunata Schmidle),Chlorophyta,,,0,,134.4,24192,,,,1.1,0.37,2.27,20,,,
Rushforth Phycology,SR180380,UTAH LAKE,DWQ,UTAH LAKE 3 MI WNW OF LINCOLN BEACH,4917500,8/9/2018,Total Phytoplankton,0.2M,Surface,Water column,Komma species 2,Cryptophyta,,,0,,89.6,53043.2,,,,1.1,0.37,2.27,20,,,
Rushforth Phycology,SR180380,UTAH LAKE,DWQ,UTAH LAKE 3 MI WNW OF LINCOLN BEACH,4917500,8/9/2018,Total Phytoplankton,0.2M,Surface,Water column,Merismopedia species,Cyanophyta,,,0,,2150.4,8601.6,,,,1.1,0.37,2.27,20,,,
Rushforth Phycology,SR180380,UTAH LAKE,DWQ,UTAH LAKE 3 MI WNW OF LINCOLN BEACH,4917500,8/9/2018,Total Phytoplankton,0.2M,Surface,Water column,Merismopedia glauca (Ehrenberg) Kützing,Cyanophyta,,,0,,2777.6,13888,,,,1.1,0.37,2.27,20,,,
Rushforth Phycology,SR180380,UTAH LAKE,DWQ,UTAH LAKE 3 MI WNW OF LINCOLN BEACH,4917500,8/9/2018,Total Phytoplankton,0.2M,Surface,Water column,Monoraphidium convolutum (Corda) Komárková-Legnerová (= Ankistrodesmus convolutus Corda),Chlorophyta,,,0,,44.8,2508.8,,,,1.1,0.37,2.27,20,,,
Rushforth Phycology,SR180380,UTAH LAKE,DWQ,UTAH LAKE 3 MI WNW OF LINCOLN BEACH,4917500,8/9/2018,Total Phytoplankton,0.2M,Surface,Water column,Oocystis species,Chlorophyta,,,0,,179.2,86016,,,,1.1,0.37,2.27,20,,,
Rushforth Phycology,SR180380,UTAH LAKE,DWQ,UTAH LAKE 3 MI WNW OF LINCOLN BEACH,4917500,8/9/2018,Total Phytoplankton,0.2M,Surface,Water column,pennate diatoms,Bacillariophyta,,,0,,89.6,112000,,,,1.1,0.37,2.27,20,,,
Rushforth Phycology,SR180380,UTAH LAKE,DWQ,UTAH LAKE 3 MI WNW OF LINCOLN BEACH,4917500,8/9/2018,Total Phytoplankton,0.2M,Surface,Water column,Phormidium species 2,Cyanophyta,,,4.3,,6272,13422080,,,,1.1,0.37,2.27,20,,,
Rushforth Phycology,SR180380,UTAH LAKE,DWQ,UTAH LAKE 3 MI WNW OF LINCOLN BEACH,4917500,8/9/2018,Total Phytoplankton,0.2M,Surface,Water column,Planktothrix species,Cyanophyta,,,0.3,,5712,942480,,,,1.1,0.37,2.27,20,,,
